,ds,yhat,yhat_lower,yhat_upper
1053,2014-03-13,1812.399333319372,1426.1026088007848,2213.3566330237445
1054,2014-03-14,1812.707007742638,1420.0809703666832,2228.492420743981
1055,2014-03-17,1817.598583940294,1396.8930248426436,2240.157167308376
1056,2014-03-18,1817.5321909963873,1417.6900513314852,2212.113668421465
1057,2014-03-19,1815.6333556292714,1436.4180626865405,2246.6770423115927
1058,2014-03-20,1818.1544582712104,1423.80457652468,2242.2533545620195
1059,2014-03-21,1820.324137218691,1447.8936808668147,2240.113416214054
1060,2014-03-24,1830.075067540915,1433.4018355633166,2209.8933310324633
1061,2014-03-25,1831.3281632498292,1442.4762879014631,2226.425895927476
1062,2014-03-26,1830.5772192164022,1396.3026092425307,2239.595976340571
1063,2014-03-27,1834.066494676184,1429.160533665803,2223.411686650272
1064,2014-03-28,1837.0196721218406,1446.7671620073029,2220.9811858011517
1065,2014-03-31,1848.0086963644803,1451.4554147438623,2241.964474310599
1066,2014-04-01,1849.3160166273124,1445.9860310658833,2274.787553165951
1067,2014-04-02,1848.452248084585,1436.6617255538529,2235.48647545143
1068,2014-04-03,1851.671955390355,1477.3907627056178,2263.3499279720863
1069,2014-04-04,1854.2106611788008,1451.7361796499151,2262.6374521458774
1070,2014-04-07,1863.2210305774431,1456.6494686724375,2253.599295454415
1071,2014-04-08,1863.6713422369044,1449.6965955590401,2250.9854604926218
1072,2014-04-09,1861.875991120452,1475.4914277283488,2244.56702966904
1073,2014-04-10,1864.1036512462633,1455.8218148360747,2263.1686014431234
1074,2014-04-11,1865.6033705398247,1441.7282035040732,2305.8546593885367
1075,2014-04-14,1871.3381520979135,1461.200424554397,2280.779148942062
1076,2014-04-15,1870.6799009668985,1448.1583033819725,2309.875500407875
1077,2014-04-16,1867.7831471825982,1423.9465670108077,2262.0073074653137
1078,2014-04-17,1868.9243435326923,1457.0734112287005,2267.656752565176
1079,2014-04-21,1872.0874914766373,1480.135480958804,2299.608018090767
1080,2014-04-22,1870.505382583959,1486.2734010709141,2294.838939574476
1081,2014-04-23,1866.7309288389602,1429.229629160154,2268.732402901036
1082,2014-04-24,1867.0444874952773,1456.1801251309462,2262.344560075534
1083,2014-04-25,1866.7058546257808,1460.1238587770872,2267.570363309924
1084,2014-04-28,1867.477909219235,1482.9634404702101,2290.3853692907333
1085,2014-04-29,1865.380292534711,1438.7816051081984,2286.144008025873
1086,2014-04-30,1861.1666480885908,1470.3553842907563,2238.4603553531706
1087,2014-05-01,1861.1020831859337,1453.9498722290543,2244.907530762844
1088,2014-05-02,1860.4720496702603,1441.9034624833014,2283.0349448198685
1089,2014-05-05,1860.9414112225845,1448.2251359948777,2256.037972806076
1090,2014-05-06,1858.9487917190363,1458.3973759079386,2222.0828166652323
1091,2014-05-07,1854.9492513525595,1446.1673117320802,2270.802281634642
1092,2014-05-08,1855.230618187582,1442.6478302822811,2249.627615558171
1093,2014-05-09,1855.0590325311828,1446.4677343282892,2242.7945828233615
1094,2014-05-12,1857.567128579731,1458.854054307913,2278.6303709465055
1095,2014-05-13,1856.4625950455359,1474.0583896556318,2270.7036882835027
1096,2014-05-14,1853.4442937558326,1410.579471779541,2268.2346916580036
1097,2014-05-15,1854.790382434988,1465.5416709592112,2272.3968120944674
1098,2014-05-16,1855.7553280361171,1478.6526867923326,2274.5050423566413
1099,2014-05-19,1861.9591123910297,1448.9941242306768,2300.866208834656
1100,2014-05-20,1862.1254562098077,1435.6259016996123,2260.893158625651
1101,2014-05-21,1860.3661350986993,1437.138785500898,2276.1087682655548
1102,2014-05-22,1862.9392223167595,1485.4547794370462,2254.446026383924
1103,2014-05-23,1865.0787924799367,1469.4884964052771,2253.438159280083
1104,2014-05-27,1875.229251084919,1490.5302410112913,2264.7966973316197
1105,2014-05-28,1874.0965448844108,1495.6757107368667,2261.331361641978
1106,2014-05-29,1877.1396674123598,1478.2058274467463,2252.295058489478
1107,2014-05-30,1879.5824545459855,1467.575260880703,2268.8265191270843
1108,2014-06-02,1888.6503670275185,1500.2929985451242,2296.565984603609
1109,2014-06-03,1889.1857159870542,1492.2658726566167,2327.26772458354
1110,2014-06-04,1887.4844265908876,1501.1797151085368,2289.8508096584806
1111,2014-06-05,1889.8025795215349,1466.3271024706187,2278.538827363458
1112,2014-06-06,1891.3786164943758,1485.9386862592971,2281.4295840793625
1113,2014-06-09,1897.1912735342958,1529.8409320797973,2272.088046731509
1114,2014-06-10,1896.5025746572526,1468.1494647399386,2289.064073498735
1115,2014-06-11,1893.552963262913,1464.6292113698285,2322.2891091888946
1116,2014-06-12,1894.6278430678738,1508.9030112156022,2304.971979750205
1117,2014-06-13,1894.9956061029943,1483.9489317398713,2294.4725289541634
1118,2014-06-16,1897.6886887941473,1499.9004324837722,2309.3905364764614
1119,2014-06-17,1896.220921016463,1443.1588840604463,2295.51698038159
1120,2014-06-18,1892.663542559854,1467.747962779262,2300.6197548795917
1121,2014-06-19,1893.3220689156253,1487.891448935672,2305.389786613845
1122,2014-06-20,1893.4813012334541,1480.0320348616551,2307.5793353965614
1123,2014-06-23,1896.89559944422,1530.6738688090445,2280.564592041259
1124,2014-06-24,1896.1270034003244,1477.6549135758376,2282.1006815478167
1125,2014-06-25,1893.4908087761717,1480.1090943236463,2309.278046451369
1126,2014-06-26,1895.2807039919949,1487.0236412413376,2281.5930799233865
1127,2014-06-27,1896.7649118463676,1503.9297469590597,2304.7193847261865
1128,2014-06-30,1905.085284786157,1534.9639038853275,2318.4378443447463
1129,2014-07-01,1906.167145869486,1499.767351311096,2294.061750009673
1130,2014-07-02,1905.4340572832884,1502.6697368982598,2284.458091613193
1131,2014-07-03,1909.1437959200207,1493.5109750432177,2346.2977681749535
1132,2014-07-07,1926.0597790568665,1521.5886538945465,2346.648534700792
1133,2014-07-08,1928.6003100403111,1536.9040416638813,2323.1052394185112
1134,2014-07-09,1929.1342793950657,1521.592640672736,2339.068820329517
1135,2014-07-10,1933.892947640598,1512.4434166548162,2352.484635267634
1136,2014-07-11,1938.0852603348344,1508.4964826761616,2283.3581260641845
1137,2014-07-14,1952.446555900311,1563.5611896959535,2334.2220018721578
1138,2014-07-15,1954.7066843534797,1576.5634749053775,2363.174283410224
1139,2014-07-16,1954.683078616694,1561.5228712857777,2374.7629825488584
1140,2014-07-17,1958.615964685474,1568.4766982600695,2360.384965285349
1141,2014-07-18,1961.7285361907755,1572.1649139878625,2404.391963555266
1142,2014-07-21,1971.5415474736296,1576.5228365354915,2389.5229414605324
1143,2014-07-22,1971.9415571111438,1567.4242653696479,2375.8839968866378
1144,2014-07-23,1969.9402984986182,1566.1979548304282,2383.787623702593
1145,2014-07-24,1971.8142293121387,1553.8275516734711,2374.259684536623
1146,2014-07-25,1972.8240790307634,1590.8179437481986,2381.7225276300965
1147,2014-07-28,1976.44448332422,1588.8540382744825,2384.609137563989
1148,2014-07-29,1974.9402367390542,1585.3649042716877,2364.641736750984
1149,2014-07-30,1971.1704369283752,1558.3730367933226,2389.6778303493134
1150,2014-07-31,1971.4405422633236,1578.4080434613452,2384.4730331205137
1151,2014-08-01,1971.0364713344547,1589.2588941948038,2383.5600193438663
1152,2014-08-04,1971.7395979962369,1556.9133144491566,2371.390635581625
1153,2014-08-05,1969.7415661493505,1537.310559991576,2378.2609626346725
1154,2014-08-06,1965.7229907872372,1574.7175584800086,2350.730627932804
1155,2014-08-07,1965.9849654947375,1571.6231429154675,2336.133647092755
1156,2014-08-08,1965.8040383991886,1551.720131536957,2367.859509082813
1157,2014-08-11,1968.4018899793716,1550.3128987653968,2384.376025090954
1158,2014-08-12,1967.369888908794,1587.2538054358388,2373.08323215639
1159,2014-08-13,1964.439541865443,1563.753265238708,2375.083985140883
1160,2014-08-14,1965.8814068180827,1578.6986119491842,2358.2613710286287
1161,2014-08-15,1966.9401057138436,1544.3886293724383,2403.355004170267
1162,2014-08-18,1973.2901121785171,1573.391275819865,2378.4988728065214
1163,2014-08-19,1973.4145186621547,1550.7539142744233,2387.815881449514
1164,2014-08-20,1971.5445541136053,1560.8106956291626,2380.4178956876767
1165,2014-08-21,1973.9250335637842,1583.3211133634657,2358.543042205215
1166,2014-08-22,1975.7779597897961,1526.486774426663,2373.191749587179
1167,2014-08-25,1983.4733237321473,1557.6302492457366,2396.1043928748177
1168,2014-08-26,1983.6637442840995,1572.652363742035,2386.9945614528456
1169,2014-08-27,1981.6609377957936,1595.4951077891058,2399.089347784689
1170,2014-08-28,1983.7115994564638,1565.5090057376474,2392.2584450500826
1171,2014-08-29,1985.0437738089668,1562.0034080373448,2367.3490097620847
1172,2014-09-02,1989.188999169836,1565.8314994974248,2386.660350955721
1173,2014-09-03,1985.9271546919888,1545.804390920539,2395.5129083616503
1174,2014-09-04,1986.6338702696276,1577.233548561355,2361.9890426939983
1175,2014-09-05,1986.5622924614013,1574.619957678928,2397.6792436429932
1176,2014-09-08,1987.3555399942115,1577.293105678289,2382.255895021885
1177,2014-09-09,1985.0095249969052,1574.8400664482178,2406.142177763248
1178,2014-09-10,1980.4269364105626,1614.6003277569198,2354.547199219486
1179,2014-09-11,1979.8997367747352,1569.9687463284756,2391.42320657425
1180,2014-09-12,1978.700302093248,1582.1965968446732,2399.3552532860213
1181,2014-09-15,1976.899535927587,1556.067386371604,2386.868338293939
1182,2014-09-16,1973.9886857157458,1576.7423686885825,2365.7093626208452
1183,2014-09-17,1969.0019359478474,1551.7812682812084,2359.5324962312343
1184,2014-09-18,1968.2331453958177,1593.8476294051197,2411.617405122864
1185,2014-09-19,1966.9536651522644,1530.5438162399178,2353.3933757653385
1186,2014-09-22,1965.831863063462,1538.363377838105,2384.7057311865437
1187,2014-09-23,1963.4254415900464,1565.9866080922618,2356.6554147058764
1188,2014-09-24,1959.0633504306697,1571.7479711031106,2392.26619419584
1189,2014-09-25,1959.0260624661232,1573.8006975763226,2376.973405615999
1190,2014-09-26,1958.5706627483144,1541.3097133106658,2372.2289643179947
1191,2014-09-29,1960.3284809954973,1545.7847595696533,2350.123592398603
1192,2014-09-30,1958.9690283041646,1530.971416879111,2400.701800112659
1193,2014-10-01,1955.674568073449,1546.9974237865808,2373.8025414146377
1194,2014-10-02,1956.7133088220203,1551.0348927642724,2337.743660474767
1195,2014-10-03,1957.3313686122638,1545.0209662838736,2373.7260120006763
1196,2014-10-06,1962.2071435223625,1572.5421195373028,2355.145872669317
1197,2014-10-07,1961.8320359917398,1571.8293577056313,2398.885048513762
1198,2014-10-08,1959.4881825137404,1547.036192319611,2361.908442653977
1199,2014-10-09,1961.442457081951,1558.714863455414,2339.74223259452
1200,2014-10-10,1962.9411187372577,1573.1823073483295,2346.3245015536836
1201,2014-10-13,1970.269349043551,1556.5536329375195,2367.875135974357
1202,2014-10-14,1970.6602755912631,1597.4021627003783,2350.6608721013404
1203,2014-10-15,1969.064251618049,1581.2375791358181,2356.6864128301595
1204,2014-10-16,1971.7531825505607,1588.4799152972316,2444.5932700479684
1205,2014-10-17,1973.9783705698399,1594.2199909701312,2361.4117744316836
1206,2014-10-20,1983.4832555659123,1581.3607052265445,2363.9874414496085
1207,2014-10-21,1984.6110901919535,1573.0783669021557,2384.7616986054927
1208,2014-10-22,1983.11380309833,1582.7208945850819,2361.7358197493054
1209,2014-10-23,1985.9121442956177,1559.0945217267317,2395.240787169646
1210,2014-10-24,1988.2571753000348,1591.7759642400238,2372.3385668618585
1211,2014-10-27,1998.1637283221203,1603.4182718367706,2411.7813718242874
1212,2014-10-28,1999.4267453235313,1580.536844648337,2389.0212469825865
1213,2014-10-29,1998.7040746598493,1598.9106389492993,2411.6580475884
1214,2014-10-30,2002.2615971353864,1579.749879440743,2359.342538398279
1215,2014-10-31,2005.342659243412,1619.1886402816588,2409.132638385531
1216,2014-11-03,2017.2332336593265,1591.2029715511826,2429.2224164781096
1217,2014-11-04,2019.0531895930278,1651.2165130652375,2418.076672767126
1218,2014-11-05,2018.8204599600597,1613.5376005281294,2410.5369689300237
1219,2014-11-06,2022.792521077076,1636.98153345827,2406.5274411687587
1220,2014-11-07,2026.2049167705638,1618.4734539807814,2442.5641954979687
1221,2014-11-10,2038.5251756690957,1614.2403837392521,2458.2729207139373
1222,2014-11-11,2040.2840163608748,1595.1212160269333,2452.0360939374928
1223,2014-11-12,2039.8830800864705,1612.8309201580707,2461.2709640978373
1224,2014-11-13,2043.5790223171862,1608.335104754501,2469.999289998506
1225,2014-11-14,2046.608075188084,1664.8195274897207,2445.305486526722
1226,2014-11-17,2057.164759741994,1667.1604180232423,2457.7287917424596
1227,2014-11-18,2058.1486058561613,1637.4222284952482,2429.90035693652
1228,2014-11-19,2056.8912847771,1619.0757036667417,2479.9284949313965
1229,2014-11-20,2059.6586328452095,1666.6796057905535,2493.0307391852443
1230,2014-11-21,2061.6971188968137,1645.1862166409287,2438.9337910466547
1231,2014-11-24,2069.0248248925686,1648.6113840596647,2462.230580712223
1232,2014-11-25,2068.887468742714,1648.0979069681089,2433.594080592172
1233,2014-11-26,2066.5075612647124,1632.5489493632815,2461.860694539678
1234,2014-11-28,2069.11386017516,1659.3410332337498,2466.044852464537
1235,2014-12-01,2073.4289121119914,1644.4619033292554,2451.0146346542324
1236,2014-12-02,2072.403755529943,1694.6698177623944,2473.71375608601
1237,2014-12-03,2069.207559739837,1669.1213151420857,2462.252536005708
1238,2014-12-04,2070.12459785767,1665.6065761219222,2486.4695759273823
1239,2014-12-05,2070.4178558024632,1659.6476008291054,2464.516309775956
1240,2014-12-08,2073.2709018533346,1682.254741495144,2460.5758502785734
1241,2014-12-09,2071.926082287884,1699.260375836117,2462.3134676667833
1242,2014-12-10,2068.488867234807,1689.0158446096902,2471.648056778138
1243,2014-12-11,2069.238061246888,1664.223498191693,2479.0635155942987
1244,2014-12-12,2069.4297573084955,1636.055739571538,2497.35580999233
1245,2014-12-15,2072.2887160124997,1656.9417582782216,2496.8821467900448
1246,2014-12-16,2071.015622332466,1666.450348115131,2491.3693637378105
1247,2014-12-17,2067.666505962223,1680.170209882802,2466.8959381939158
1248,2014-12-18,2068.508601651538,1672.779066960117,2464.4265439033857
1249,2014-12-19,2068.786478117132,1684.9849773529497,2425.9896134814235
1250,2014-12-22,2071.7545891164837,1654.251507283018,2499.37261922419
1251,2014-12-23,2070.4355858644426,1659.5149849756558,2488.2693557952975
1252,2014-12-24,2066.985940198697,1674.0370809015976,2482.9153177437984
1253,2014-12-26,2067.718836649655,1685.9054940130318,2432.49545804133
1254,2014-12-29,2069.605062153215,1646.3249934640332,2474.8621385413153
1255,2014-12-30,2067.7957493602667,1646.7857048119297,2477.3140718095246
1256,2014-12-31,2063.7985072456204,1676.6059248050765,2474.47765239314
1257,2015-01-02,2063.296250082713,1661.6379885462254,2455.9518688432845
1258,2015-01-05,2063.144893410129,1652.2326435116258,2476.8963269869855
1259,2015-01-06,2060.6610102355676,1667.6192724072787,2427.7653169919513
1260,2015-01-07,2056.016911675264,1635.4857424737584,2460.2975971081246
1261,2015-01-08,2055.497405234201,1652.1555837419405,2491.0062507279927
1262,2015-01-09,2054.368213081943,1660.5506370437554,2476.28663669145
1263,2015-01-12,2053.099311902363,1676.7508156242316,2474.6499294745777
1264,2015-01-13,2050.4600129842174,1639.365045871818,2457.3357059784075
1265,2015-01-14,2045.7884898494597,1651.7657112997422,2449.826889175625
1266,2015-01-15,2045.3782945564826,1655.7813610491144,2448.3227950285323
1267,2015-01-16,2044.5015353556976,1640.373553896329,2439.8483509893586
1268,2015-01-20,2043.0672195060201,1636.7362678254601,2433.3621959914576
1269,2015-01-21,2039.3627680442928,1641.349860397166,2432.370292795137
1270,2015-01-22,2040.041541943586,1629.7055366483057,2439.3580172005136
1271,2015-01-23,2040.3617083830434,1641.6576612301544,2452.988729717315
1272,2015-01-26,2044.7921167973172,1653.6047200568164,2433.8943480756952
1273,2015-01-27,2044.4254836979294,1622.601375276666,2474.8018124512437
1274,2015-01-28,2042.1623540415458,1649.4587805408419,2435.6567918194387
1275,2015-01-29,2044.2595317214436,1654.9254717319407,2437.517482856542
1276,2015-01-30,2045.9489334751636,1635.9675980903469,2460.6947219771973
1277,2015-02-02,2053.9320648735375,1685.7661303673926,2459.5006825785886
1278,2015-02-03,2054.482490134702,1657.0391652240992,2459.969645270392
1279,2015-02-04,2052.9657571764023,1653.1434275597821,2463.6135373560405
1280,2015-02-05,2055.619861933151,1663.948753460195,2440.8860683820117
1281,2015-02-06,2057.660820968769,1636.6445944967645,2473.409624618053
1282,2015-02-09,2065.3585867683014,1663.0156638776893,2484.841473316481
1283,2015-02-10,2065.350271249335,1693.682922116086,2472.6228030484112
1284,2015-02-11,2063.0446541527413,1628.2018407143885,2467.966366077925
1285,2015-02-12,2064.68697588281,1666.1137920449605,2465.8007785360583
1286,2015-02-13,2065.5046164531745,1659.8025767445965,2464.2159492792334
1287,2015-02-17,2066.5466451170523,1654.0325002258735,2463.988124912407
1288,2015-02-18,2062.260232366334,1647.8618994979468,2468.8372329270314
1289,2015-02-19,2061.851476661848,1645.7280911863859,2454.038135875136
1290,2015-02-20,2060.579754862411,1657.952484646735,2448.18295962866
1291,2015-02-23,2057.3440301987184,1657.2865211686035,2460.1016273306163
1292,2015-02-24,2053.5443263488587,1655.7489271851073,2489.171942384252
1293,2015-02-25,2047.4714487940796,1639.5104869128227,2457.9322053940746
1294,2015-02-26,2045.430051087737,1634.8911860051874,2460.621777962825
1295,2015-02-27,2042.7060015803872,1632.5804121562808,2436.7469878263205
1296,2015-03-02,2036.4124963931479,1621.283191904105,2434.3221108171956
1297,2015-03-03,2032.0805244656228,1629.2933218938188,2447.4330650386196
1298,2015-03-04,2025.7356038164462,1616.7077094564704,2440.494669978254
1299,2015-03-05,2023.685928369335,1634.6986275688898,2431.0785326499936
1300,2015-03-06,2021.2164977831228,1596.9703197620643,2438.701302211887
1301,2015-03-09,2017.1912647787851,1625.4753292418623,2450.1189048270053
1302,2015-03-10,2014.0724967990025,1609.8059912499584,2409.730005369096
1303,2015-03-11,2009.1381863219976,1620.884058043563,2425.975277628119
1304,2015-03-12,2008.6732682771185,1588.206680005576,2414.5559220197433
1305,2015-03-13,2007.937081842944,1597.817311402744,2390.522485864629
1306,2015-03-16,2009.720857571327,1613.31631920379,2411.3648075459414
1307,2015-03-17,2008.6431294518222,1581.6369731927757,2389.9433694766367
1308,2015-03-18,2005.7526985107052,1588.7448291900066,2386.822693855874
1309,2015-03-19,2007.3057292868184,1621.5289064974534,2404.313863924747
1310,2015-03-20,2008.5341170229544,1626.6351891096656,2397.5996694483856
1311,2015-03-23,2015.645862944627,1607.7276051756617,2411.6675324306275
1312,2015-03-24,2016.085845419168,1632.636994166909,2439.3016519775315
1313,2015-03-25,2014.5561593961081,1628.6341306218105,2431.1465181896206
1314,2015-03-26,2017.3008668763023,1636.3707391545342,2429.979247970873
1315,2015-03-27,2019.5429442870268,1586.8565897181895,2439.395059605038
1316,2015-03-30,2028.5858132288163,1635.3177343982854,2421.2158509323785
1317,2015-03-31,2029.3004434445459,1620.56273871793,2439.515114017932
1318,2015-04-01,2027.8681424050865,1644.07457361434,2441.937077859383
1319,2015-04-02,2030.5408889509918,1606.5149796583783,2407.722910197019
1320,2015-04-06,2040.0641399688595,1596.5470252711464,2442.452837880819
1321,2015-04-07,2040.035347121557,1613.3674253818563,2437.3983857616904
1322,2015-04-08,2037.7669333918357,1639.7606002348948,2450.453466458338
1323,2015-04-09,2039.5253998681474,1653.8924231054202,2437.0964965908756
1324,2015-04-10,2040.5578138507806,1642.2917001862556,2445.0897598584916
1325,2015-04-13,2044.8852119744329,1601.049263253061,2447.594149195706
1326,2015-04-14,2043.751382326336,1649.4666823831585,2464.093991844363
1327,2015-04-15,2040.3739480680338,1601.4148129857494,2451.255957675445
1328,2015-04-16,2040.902628668243,1643.8722400164288,2441.927820425552
1329,2015-04-17,2040.7183419865248,1654.5721575997745,2466.5266926192444
1330,2015-04-20,2041.5406471366339,1628.3669194627719,2443.077376971372
1331,2015-04-21,2039.30513798138,1659.874640459478,2447.9144248409457
1332,2015-04-22,2034.8671030957257,1619.197603386149,2456.6653652867253
1333,2015-04-23,2034.506175533038,1604.9086968731879,2432.676859890574
1334,2015-04-24,2033.4813715821435,1638.1254104382854,2454.184893708862
1335,2015-04-27,2032.1161164291275,1666.6009946078311,2442.3187987358165
1336,2015-04-28,2029.2766525787333,1616.6301403630328,2438.9571222830796
1337,2015-04-29,2024.3048148790401,1607.9836566477586,2436.905787238544
1338,2015-04-30,2023.4851404274607,1623.2921542237955,2421.226486104124
1339,2015-05-01,2022.081757914365,1636.8002482946654,2428.504896333531
1340,2015-05-04,2020.1140536433609,1631.3519347746271,2436.787032221327
1341,2015-05-05,2017.2683786521707,1645.1229329137768,2397.1128072097063
1342,2015-05-06,2012.3951494377263,1635.6203851753075,2412.330961461946
1343,2015-05-07,2011.7824448866936,1590.7409765285909,2410.6913318194693
1344,2015-05-08,2010.69698403992,1589.2794099035925,2457.607041524037
1345,2015-05-11,2010.3558225036245,1622.103092108587,2436.0980857060754
1346,2015-05-12,2008.2712728204106,1619.2971695366973,2393.004213106369
1347,2015-05-13,2004.2615677285266,1582.9920938661392,2379.1995711793575
1348,2015-05-14,2004.607641463485,1615.391484633283,2398.552314306967
1349,2015-05-15,2004.5670487697846,1593.496580035777,2421.22698894222
1350,2015-05-18,2007.7556210143139,1590.533282884224,2441.4459537547823
1351,2015-05-19,2006.9296735166936,1627.1759939310602,2424.497870831167
1352,2015-05-20,2004.1907556379526,1615.326054917695,2392.0077225204464
1353,2015-05-21,2005.8006458824393,1604.7465506711146,2430.8146114844308
1354,2015-05-22,2006.9969538935347,1590.8027063166373,2419.129813149842
1355,2015-05-26,2013.6336969297863,1604.5054207010712,2413.041598892275
1356,2015-05-27,2011.6985990604721,1585.7737623911307,2412.9727117509055
1357,2015-05-28,2013.9723213142136,1632.0778579636353,2445.4020287743033
1358,2015-05-29,2015.6788822339483,1610.2454289083607,2428.3857841799068
1359,2015-06-01,2022.7285744110802,1634.6999605851927,2397.5138713554543
1360,2015-06-02,2022.6483110210559,1593.109437811951,2427.5196283355654
1361,2015-06-03,2020.3551092466034,1642.1310406463404,2374.5058283557155
1362,2015-06-04,2022.101204777087,1635.6473281473563,2402.320372849881
1363,2015-06-05,2023.1206624504039,1581.635148560733,2424.2021272923685
1364,2015-06-08,2027.3064926876477,1616.0998934795416,2439.6607689186094
1365,2015-06-09,2026.0718130104187,1613.094809782054,2409.0111768286247
1366,2015-06-10,2022.5650810668458,1623.8139689737898,2408.1525245590774
1367,2015-06-11,2023.0662124070268,1580.882961798423,2415.1163251721373
1368,2015-06-12,2022.8383405540299,1610.2053270930767,2443.9922681319
1369,2015-06-15,2023.5665870608955,1632.1771945613636,2433.0430305296563
1370,2015-06-16,2021.371795821086,1601.6237778452548,2424.6694598771955
1371,2015-06-17,2017.0466977759993,1583.7729799329686,2447.3068430307967
1372,2015-06-18,2016.8952172857744,1611.0141198428626,2430.0494164651386
1373,2015-06-19,2016.2014474323628,1603.395530596604,2416.028571835836
1374,2015-06-22,2016.8054878479584,1617.7816851241598,2415.167755605133
1375,2015-06-23,2015.0232244877645,1595.1812793004478,2398.4572813869836
1376,2015-06-24,2011.34052165391,1592.8799945866806,2402.259194512234
1377,2015-06-25,2012.0556405943066,1586.033910574439,2446.370245605359
1378,2015-06-26,2012.4420658952226,1604.428042031326,2437.411596932423
1379,2015-06-29,2017.3917352085157,1610.8283130115838,2412.866465537277
1380,2015-06-30,2017.3462810930312,1621.4013926456666,2401.24144290421
1381,2015-07-01,2015.4954458538514,1598.6589453114923,2416.774905605336
1382,2015-07-02,2018.1038212200015,1619.1427615926982,2411.811232227849
1383,2015-07-06,2030.9031854760028,1584.5859352998732,2447.0437228884266
1384,2015-07-07,2032.5133232061632,1650.4681204646554,2428.1091444762496
1385,2015-07-08,2032.1644909314289,1641.9030878250014,2445.549994480685
1386,2015-07-09,2036.0904613439263,1657.6789894659937,2404.0387024713295
1387,2015-07-10,2039.5017100583002,1646.0532332223656,2430.6881599460935
1388,2015-07-13,2051.829589735364,1644.9852585688782,2453.089024216
1389,2015-07-14,2053.5100636267766,1662.722284453853,2481.6466948329407
1390,2015-07-15,2052.9508846155004,1632.5611054674405,2427.139136136422
1391,2015-07-16,2056.387943851412,1658.1751613850834,2458.1227452825246
1392,2015-07-17,2059.039328517803,1641.819773319206,2456.9266327903997
1393,2015-07-20,2067.616372994388,1658.230187141359,2484.280253066161
1394,2015-07-21,2067.6313640938806,1662.8777333321316,2485.201327091369
1395,2015-07-22,2065.2468841511527,1639.4224725643967,2463.1685650583677
1396,2015-07-23,2066.732345470482,1636.9113299602432,2454.5463287454936
1397,2015-07-24,2067.341618949859,1663.5072266970287,2469.9164536169496
1398,2015-07-27,2069.6248246701434,1671.0818366857395,2466.7027752375293
1399,2015-07-28,2067.6115570814673,1656.3457298778844,2452.5756469025587
1400,2015-07-29,2063.2938159539494,1648.4398816668845,2468.9320709151675
1401,2015-07-30,2062.9739517624903,1675.726577008089,2467.8117643861538
1402,2015-07-31,2061.935701314573,1637.3646676990281,2478.63708266085
1403,2015-08-03,2060.4636911865,1635.4877782235276,2468.3903126242512
1404,2015-08-04,2057.6521239236504,1663.3773955448705,2469.926574941905
1405,2015-08-05,2052.7792671243647,1657.1636287047256,2426.1428674270883
1406,2015-08-06,2052.1495841159185,1628.1346151504354,2475.551554105371
1407,2015-08-07,2051.0437286284027,1631.5258185135501,2472.458576814871
1408,2015-08-10,2050.717078585054,1665.6572404392339,2450.8403252723897
1409,2015-08-11,2048.6790938506997,1650.0136618237082,2481.127321458454
1410,2015-08-12,2044.7371767431653,1664.5529335692318,2474.7701212901466
1411,2015-08-13,2045.1679655949342,1678.6268852924889,2442.2640996820405
1412,2015-08-14,2045.2220357322158,1610.3707825482152,2474.020386954015
1413,2015-08-17,2048.6518702024036,1636.688727889074,2441.665034383697
1414,2015-08-18,2047.8501870829054,1620.196520861449,2462.8576975129913
1415,2015-08-19,2045.0843424211407,1637.3251133173187,2435.799195824019
1416,2015-08-20,2046.6020449322616,1630.314089032293,2473.185764106752
1417,2015-08-21,2047.6274220529106,1613.878365903304,2428.927606317426
1418,2015-08-24,2053.0607219102185,1629.6043581386023,2465.632325893402
1419,2015-08-25,2052.56971449082,1648.6860748868592,2453.08202118295
1420,2015-08-26,2049.9193897387436,1681.4720435973354,2453.0036968488616
1421,2015-08-27,2051.3539542952617,1644.9128457301836,2453.905436902077
1422,2015-08-28,2052.0983505672293,1642.3688495278288,2441.4283187527485
1423,2015-08-31,2055.5715647255283,1663.9787828372725,2486.46576649061
1424,2015-09-01,2054.096915033213,1658.5495932967237,2467.710644433415
1425,2015-09-02,2050.327010707871,1656.0328438779172,2473.107407302645
1426,2015-09-03,2050.527550678098,1632.9101328769755,2433.012246005891
1427,2015-09-04,2049.9469143893643,1621.9699705976461,2423.8801133730035
1428,2015-09-08,2046.2413528334623,1636.8102905046119,2461.9082520440866
1429,2015-09-09,2041.0725244276125,1634.994408112738,2420.704019565468
1430,2015-09-10,2039.933883138968,1625.1749405076696,2446.5775255109666
1431,2015-09-11,2038.0957299058598,1633.6681875052532,2446.469701676527
1432,2015-09-14,2034.2029259503763,1645.9951952100275,2463.0102498182346
1433,2015-09-15,2030.53485607648,1603.7247821659096,2454.0179069344204
1434,2015-09-16,2024.7616735811491,1598.5092265518654,2430.4173772251656
1435,2015-09-17,2023.178407898554,1646.9685671889438,2440.1168639925363
1436,2015-09-18,2021.0580055708706,1647.2602983344393,2438.8832699876925
1437,2015-09-21,2017.2758304386011,1618.0078740793886,2444.104240125192
1438,2015-09-22,2013.9450194269427,1607.5308642067323,2375.9634282949232
1439,2015-09-23,2008.64425529067,1632.8049654531624,2421.901271321828
